airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
1,5,1,0,4,2,1,27.58,48,3843
1,5,1,0,4,2,1,27.58,49,3843
1,5,0,0,2,4,1,27.58,1,11508
4,5,2,0,5,4,1,27.58,2,7412
1,5,0,0,2,4,1,27.58,2,12348
4,5,2,0,5,4,1,27.58,3,7412
4,5,2,0,5,4,1,27.58,4,7412
1,5,0,0,2,4,1,27.58,4,11508
4,5,2,0,5,4,1,27.58,5,7412
1,5,0,0,2,4,1,27.58,5,12768
4,5,2,0,5,4,1,27.58,6,7412
1,5,0,0,2,4,1,27.58,6,11508
4,5,2,0,5,4,1,27.58,7,7412
1,5,0,0,2,4,1,27.58,7,11508
4,5,2,0,5,4,1,27.58,8,7728
1,5,0,0,2,4,1,27.58,8,13188
4,5,2,0,5,4,1,27.58,9,7728
1,5,0,0,2,4,1,27.58,9,11508
4,5,2,0,5,4,1,27.58,10,7412
4,5,2,0,5,4,1,27.58,11,7412
1,5,0,0,2,4,1,27.58,11,11508
4,5,2,0,5,4,1,27.58,12,7412
1,5,0,0,2,4,1,27.58,12,11508
4,5,2,0,5,4,1,27.58,13,7412
1,5,0,0,2,4,1,27.58,13,11508
4,5,2,0,5,4,1,27.58,14,7412
1,5,0,1,2,4,1,27.58,14,12768
4,5,2,0,5,4,1,27.58,15,7412
1,5,0,0,2,4,1,27.58,15,8456
1,5,0,0,2,4,1,27.58,16,4977
4,5,2,0,5,4,1,27.58,16,5289
4,5,2,0,5,4,1,27.58,17,5289
1,5,0,0,2,4,1,27.58,18,4556
4,5,2,0,5,4,1,27.58,18,5289
1,5,0,0,2,4,1,27.58,19,4977
4,5,2,0,5,4,1,27.58,19,5289
1,5,0,0,2,4,1,27.58,20,4556
4,5,2,0,5,4,1,27.58,20,5289
1,5,0,0,2,4,1,27.58,21,4556
4,5,2,0,5,4,1,27.58,21,5289
1,5,0,0,2,4,1,27.58,22,4556
4,5,2,0,5,4,1,27.58,22,5289
1,5,0,0,2,4,1,27.58,23,4556
4,5,2,0,5,4,1,27.58,23,5289
4,5,2,0,5,4,1,27.58,24,5289
1,5,0,0,2,4,1,27.58,25,4556
4,5,2,0,5,4,1,27.58,25,5289
1,5,0,0,2,4,1,27.58,26,4556
4,5,2,0,5,4,1,27.58,26,5289
1,5,0,0,2,4,1,27.58,27,4556
4,5,2,0,5,4,1,27.58,27,5289
1,5,0,0,2,4,1,27.58,28,4556
4,5,2,0,5,4,1,27.58,28,5289
1,5,0,0,2,4,1,27.58,29,4977
4,5,2,0,5,4,1,27.58,29,5289
1,5,0,0,2,4,1,27.58,30,4977
4,5,2,0,5,4,1,27.58,30,5636
4,5,2,0,5,4,1,27.58,31,6093
1,5,0,0,2,4,1,27.58,32,4556
4,5,2,0,5,4,1,27.58,32,5818
1,5,0,0,2,4,1,27.58,33,4977
4,5,2,0,5,4,1,27.58,33,6407
1,5,0,0,2,4,1,27.58,34,5502
4,5,2,0,5,4,1,27.58,34,6723
1,5,0,0,2,4,1,27.58,35,4556
4,5,2,0,5,4,1,27.58,35,6723
1,5,0,0,2,4,1,27.58,36,4556
4,5,2,0,5,4,1,27.58,36,6093
4,5,2,0,5,4,1,27.58,37,6093
1,5,0,0,2,4,1,27.58,37,6171
4,5,2,0,5,4,1,27.58,38,6093
1,5,0,0,2,4,1,27.58,39,4556
4,5,2,0,5,4,1,27.58,39,5818
1,5,0,0,2,4,1,27.58,40,4556
4,5,2,0,5,4,1,27.58,40,5818
1,5,0,0,2,4,1,27.58,41,4556
4,5,2,0,5,4,1,27.58,41,5818
1,5,0,0,2,4,1,27.58,42,4556
4,5,2,0,5,4,1,27.58,42,5818
1,5,0,0,2,4,1,27.58,43,4556
4,5,2,0,5,4,1,27.58,43,5818
1,5,0,0,2,4,1,27.58,44,6171
5,5,1,1,4,1,1,27.58,9,15014
5,5,1,1,4,1,1,27.58,9,16353
1,5,2,0,5,1,1,27.58,46,5685
1,5,2,0,5,1,1,27.58,48,5685
1,5,2,0,5,1,1,27.58,49,5685
1,5,2,0,5,1,1,27.58,49,6105
1,0,4,0,0,4,1,27.58,46,4665
1,0,4,0,0,4,1,27.58,48,4665
1,0,2,0,5,3,1,27.58,4,8119
1,0,2,1,5,1,1,27.58,44,5820
5,4,5,0,3,2,1,27.58,4,13524
5,4,5,0,3,2,1,27.58,9,13629
1,4,2,0,5,2,1,27.58,45,6339
1,4,2,0,5,2,1,27.58,46,5467
1,4,2,0,5,2,1,27.58,47,5467
1,4,2,0,5,2,1,27.58,48,5467
1,4,2,0,5,2,1,27.58,49,5467
1,4,0,0,2,5,1,27.58,45,7321
1,4,0,0,2,5,1,27.58,47,7006
1,4,2,0,5,1,1,27.58,44,3948
1,4,2,0,5,1,1,27.58,45,4263
1,4,2,0,5,1,1,27.58,49,3948
5,3,0,0,2,2,1,27.58,4,12432
5,3,0,0,2,2,1,27.58,4,12878
5,3,0,0,2,2,1,27.58,14,11686
5,3,0,0,2,2,1,27.58,15,12274
1,1,0,0,2,0,1,27.58,11,11448
1,1,0,0,2,0,1,27.58,14,11868
1,1,0,0,2,0,1,27.58,21,3584
1,1,0,0,2,0,1,27.58,25,4161
1,1,0,0,2,0,1,27.58,28,3846
1,1,0,0,2,0,1,27.58,31,4581
1,1,0,0,2,0,1,27.58,32,3584
1,1,0,0,2,0,1,27.58,35,3584
1,1,0,0,2,0,1,27.58,38,4581
1,1,0,0,2,0,1,27.58,39,3584
1,1,0,0,2,0,1,27.58,42,3584
1,1,0,0,2,0,1,27.58,45,3584
1,1,0,0,2,0,1,27.58,46,3584
1,1,0,0,2,0,1,27.58,47,3584
1,1,0,0,2,0,1,27.58,48,3584
1,1,0,0,2,0,1,27.58,49,3584
5,2,4,0,0,5,0,27.58,2,67657
5,2,4,0,0,5,0,27.58,5,47441
5,2,4,0,0,5,0,27.58,6,82777
5,2,4,0,0,5,0,27.58,7,74041
5,2,4,0,0,5,0,27.58,10,58921
5,2,4,0,0,5,0,27.58,11,58921
5,2,4,0,0,5,0,27.58,12,51697
5,2,4,0,0,5,0,27.58,13,47441
1,2,2,0,5,5,0,27.58,44,59033
1,2,2,0,5,5,0,27.58,45,59033
5,2,4,0,0,5,0,27.58,46,47441
1,2,2,0,5,5,0,27.58,46,59033
5,2,4,0,0,5,0,27.58,47,47441
1,2,2,0,5,5,0,27.58,47,59033
5,2,4,0,0,5,0,27.58,48,47441
1,2,2,0,5,5,0,27.58,48,59033
5,2,4,0,0,5,0,27.58,49,47441
1,2,4,0,0,4,0,27.58,2,48820
1,2,4,0,0,4,0,27.58,5,42212
1,2,4,0,0,4,0,27.58,6,42212
1,2,4,0,0,4,0,27.58,7,42212
1,2,4,0,0,4,0,27.58,8,42212
1,2,4,0,0,4,0,27.58,9,42212
1,2,4,0,0,4,0,27.58,10,42212
1,2,4,0,0,4,0,27.58,11,42212
1,2,4,0,0,4,0,27.58,12,42212
1,2,4,0,0,4,0,27.58,13,42212
1,2,4,0,0,4,0,27.58,14,42212
1,2,4,0,0,4,0,27.58,15,42212
1,2,4,0,0,4,0,27.58,16,42212
1,2,4,0,0,4,0,27.58,17,49380
1,2,4,0,0,4,0,27.58,18,42212
1,2,4,0,0,4,0,27.58,19,42212
1,2,4,0,0,4,0,27.58,20,42212
1,2,4,0,0,4,0,27.58,21,42212
1,2,4,0,0,4,0,27.58,22,42212
1,2,4,0,0,4,0,27.58,23,42212
1,2,4,0,0,4,0,27.58,24,42212
1,2,4,0,0,4,0,27.58,25,42212
1,2,4,0,0,4,0,27.58,26,42212
1,2,4,0,0,4,0,27.58,27,42212
1,2,4,0,0,4,0,27.58,28,42212
1,2,4,0,0,4,0,27.58,29,42212
1,2,4,0,0,4,0,27.58,30,42212
1,2,4,0,0,4,0,27.58,31,42212
1,2,4,0,0,4,0,27.58,32,42212
1,2,4,0,0,4,0,27.58,33,42212
1,2,4,0,0,4,0,27.58,34,42212
1,2,4,0,0,4,0,27.58,35,42212
1,2,4,0,0,4,0,27.58,36,42212
1,2,4,0,0,4,0,27.58,37,42212
1,2,4,0,0,4,0,27.58,38,42212
1,2,4,0,0,4,0,27.58,39,42212
1,2,4,0,0,4,0,27.58,40,42212
1,2,4,0,0,4,0,27.58,41,42212
1,2,4,0,0,4,0,27.58,42,42212
1,2,4,0,0,4,0,27.58,43,42212
1,5,1,0,4,2,0,27.58,47,50957
1,5,1,0,4,2,0,27.58,48,50957
1,5,0,0,2,4,0,27.58,2,54306
1,5,0,0,2,4,0,27.58,3,53186
1,5,0,0,2,4,0,27.58,4,49725
1,5,0,0,2,4,0,27.58,5,49725
5,5,1,0,4,4,0,27.58,5,58708
1,5,0,0,2,4,0,27.58,6,49725
5,5,1,0,4,4,0,27.58,6,72338
1,5,0,0,2,4,0,27.58,7,49725
1,5,0,0,2,4,0,27.58,8,49725
1,5,0,0,2,4,0,27.58,9,49725
1,5,0,0,2,4,0,27.58,10,49725
1,5,0,0,2,4,0,27.58,11,49725
1,5,0,0,2,4,0,27.58,12,49725
1,5,0,0,2,4,0,27.58,13,49725
1,5,0,0,2,4,0,27.58,14,49725
1,5,0,0,2,4,0,27.58,15,49725
1,5,0,0,2,4,0,27.58,16,49725
1,5,0,0,2,4,0,27.58,17,49725
1,5,0,0,2,4,0,27.58,18,49725
1,5,0,0,2,4,0,27.58,19,49725
1,5,0,0,2,4,0,27.58,20,49725
1,5,0,0,2,4,0,27.58,21,49725
1,5,0,0,2,4,0,27.58,22,49725
1,5,0,0,2,4,0,27.58,23,49725
1,5,0,0,2,4,0,27.58,24,49725
1,5,0,0,2,4,0,27.58,25,49725
1,5,0,0,2,4,0,27.58,26,49725
1,5,0,0,2,4,0,27.58,27,49725
1,5,0,0,2,4,0,27.58,28,49725
1,5,0,0,2,4,0,27.58,29,49725
1,5,0,0,2,4,0,27.58,30,49725
1,5,0,0,2,4,0,27.58,31,49725
1,5,0,0,2,4,0,27.58,32,49725
1,5,0,0,2,4,0,27.58,33,49725
1,5,0,0,2,4,0,27.58,34,49725
1,5,0,0,2,4,0,27.58,36,49725
1,5,0,0,2,4,0,27.58,37,49725
1,5,0,0,2,4,0,27.58,38,49725
1,5,0,0,2,4,0,27.58,39,49725
1,5,0,0,2,4,0,27.58,40,49725
1,5,0,0,2,4,0,27.58,41,49725
1,5,0,0,2,4,0,27.58,42,49725
1,5,0,0,2,4,0,27.58,43,49725
1,5,0,0,2,4,0,27.58,44,49725
1,0,4,0,0,4,0,27.58,46,51817
1,0,4,0,0,4,0,27.58,48,51817
5,4,5,0,3,2,0,27.58,4,66063
1,4,2,0,5,2,0,27.58,45,53743
1,4,2,0,5,2,0,27.58,46,53743
1,4,2,0,5,2,0,27.58,47,53743
1,4,2,0,5,2,0,27.58,48,53743
1,4,2,0,5,2,0,27.58,49,53743
1,4,2,0,5,1,0,27.58,44,35038
1,4,2,0,5,1,0,27.58,45,35038
1,4,2,0,5,1,0,27.58,46,35038
1,4,2,0,5,1,0,27.58,49,35038
5,3,0,0,2,0,0,27.58,3,76834
1,1,0,0,2,0,0,27.58,3,45905
1,1,0,0,2,0,0,27.58,4,43729
1,1,0,0,2,0,0,27.58,7,43729
1,1,0,0,2,0,0,27.58,10,43729
1,1,0,0,2,0,0,27.58,11,43729
1,1,0,0,2,0,0,27.58,14,43729
1,1,0,0,2,0,0,27.58,17,43729
1,1,0,0,2,0,0,27.58,18,43729
1,1,0,0,2,0,0,27.58,21,43729
1,1,0,0,2,0,0,27.58,24,43729
1,1,0,0,2,0,0,27.58,25,43729
1,1,0,0,2,0,0,27.58,28,43729
1,1,0,0,2,0,0,27.58,31,43729
1,1,0,0,2,0,0,27.58,32,43729
1,1,0,0,2,0,0,27.58,35,43729
1,1,0,0,2,0,0,27.58,38,43729
1,1,0,0,2,0,0,27.58,39,43729
1,1,0,0,2,0,0,27.58,42,43729
1,1,0,0,2,0,0,27.58,45,43729
1,1,0,0,2,0,0,27.58,46,43729
1,1,0,0,2,0,0,27.58,47,43729
1,1,0,0,2,0,0,27.58,48,43729
1,1,0,0,2,0,0,27.58,49,43729
5,1,2,0,5,4,0,27.58,2,96224
1,2,0,0,2,5,1,27.5,46,5927
1,2,0,0,2,5,1,27.5,48,5927
1,2,1,0,4,4,1,27.5,3,12465
1,2,1,0,4,4,1,27.5,10,22755
1,2,1,0,4,4,1,27.5,17,7535
1,2,1,0,4,4,1,27.5,24,7535
1,2,1,0,4,4,1,27.5,31,4700
1,2,1,0,4,4,1,27.5,35,4385
1,2,1,0,4,4,1,27.5,38,4385
1,2,1,0,4,4,1,27.5,42,4385
1,2,4,0,0,4,1,27.5,45,4559
1,2,4,0,0,4,1,27.5,46,4559
1,2,4,0,0,4,1,27.5,47,4559
1,2,4,0,0,4,1,27.5,48,4559
1,2,4,0,0,4,1,27.5,49,4559
5,5,2,0,5,2,1,27.5,1,15078
5,5,2,0,5,2,1,27.5,2,11403
5,5,0,0,2,2,1,27.5,2,18176
5,5,2,0,5,2,1,27.5,3,9828
1,5,1,0,4,2,1,27.5,3,13398
5,5,0,0,2,2,1,27.5,3,15603
5,5,2,0,5,2,1,27.5,4,9828
5,5,0,0,2,2,1,27.5,4,12663
5,5,2,0,5,2,1,27.5,5,9828
5,5,0,0,2,2,1,27.5,5,15603
5,5,2,0,5,2,1,27.5,6,9828
5,5,0,0,2,2,1,27.5,6,12138
5,5,2,0,5,2,1,27.5,7,9828
5,5,0,0,2,2,1,27.5,7,12663
5,5,2,0,5,2,1,27.5,8,9828
5,5,0,0,2,2,1,27.5,8,19541
5,5,0,0,2,2,1,27.5,9,15446
5,5,2,0,5,2,1,27.5,10,9828
5,5,0,0,2,2,1,27.5,10,13136
5,5,2,0,5,2,1,27.5,11,9828
5,5,0,0,2,2,1,27.5,11,10721
5,5,2,0,5,2,1,27.5,12,9828
5,5,0,0,2,2,1,27.5,12,11088
5,5,0,0,2,2,1,27.5,13,10668
5,5,2,0,5,2,1,27.5,14,6570
5,5,0,0,2,2,1,27.5,14,7555
5,5,2,0,5,2,1,27.5,15,5232
5,5,0,0,2,2,1,27.5,15,5267
1,5,1,0,4,2,1,27.5,16,4106
5,5,2,0,5,2,1,27.5,16,5232
5,5,0,0,2,2,1,27.5,16,8921
1,5,1,0,4,2,1,27.5,17,3843
5,5,2,0,5,2,1,27.5,17,5232
5,5,0,0,2,2,1,27.5,17,5267
5,5,0,0,2,2,1,27.5,18,5015
1,5,1,0,4,2,1,27.5,19,4578
1,5,4,0,0,2,1,27.5,19,6993
5,5,0,0,2,2,1,27.5,19,9546
5,5,0,0,2,2,1,27.5,20,5330
1,5,4,0,0,2,1,27.5,20,6022
5,5,0,0,2,2,1,27.5,21,4894
1,5,4,0,0,2,1,27.5,21,6022
5,5,0,0,2,2,1,27.5,22,4894
1,5,4,0,0,2,1,27.5,22,7088
5,5,0,0,2,2,1,27.5,23,4894
1,5,1,0,4,2,1,27.5,23,4578
1,5,4,0,0,2,1,27.5,23,6689
1,5,1,0,4,2,1,27.5,24,4158
5,5,0,0,2,2,1,27.5,24,4894
1,5,4,0,0,2,1,27.5,24,5623
5,5,0,0,2,2,1,27.5,25,4894
1,5,4,0,0,2,1,27.5,25,5628
5,5,0,0,2,2,1,27.5,26,4894
1,5,4,0,0,2,1,27.5,26,5229
1,5,1,0,4,2,1,27.5,27,4158
5,5,0,0,2,2,1,27.5,27,4894
1,5,4,0,0,2,1,27.5,27,4914
1,5,1,0,4,2,1,27.5,28,4106
5,5,0,0,2,2,1,27.5,28,4894
1,5,4,0,0,2,1,27.5,28,5229
5,5,0,0,2,2,1,27.5,29,4894
5,5,2,0,5,2,1,27.5,29,5232
1,5,4,0,0,2,1,27.5,29,4914
1,5,1,0,4,2,1,27.5,30,4158
5,5,0,0,2,2,1,27.5,30,4894
1,5,4,0,0,2,1,27.5,30,7109
1,5,1,0,4,2,1,27.5,31,4158
5,5,0,0,2,2,1,27.5,31,4894
1,5,4,0,0,2,1,27.5,31,5308
5,5,0,0,2,2,1,27.5,32,4894
1,5,4,0,0,2,1,27.5,32,5229
5,5,0,0,2,2,1,27.5,33,4894
1,5,4,0,0,2,1,27.5,33,5639
1,5,1,0,4,2,1,27.5,34,4158
5,5,0,0,2,2,1,27.5,34,5267
1,5,4,0,0,2,1,27.5,34,7109
1,5,1,0,4,2,1,27.5,35,3843
5,5,0,0,2,2,1,27.5,35,5776
1,5,4,0,0,2,1,27.5,35,6689
5,5,0,0,2,2,1,27.5,36,4894
5,5,2,0,5,2,1,27.5,36,5232
1,5,4,0,0,2,1,27.5,36,5229
1,5,1,0,4,2,1,27.5,37,4578
1,5,4,0,0,2,1,27.5,37,6993
5,5,0,0,2,2,1,27.5,37,8548
1,5,1,0,4,2,1,27.5,38,4158
5,5,0,0,2,2,1,27.5,38,4894
1,5,4,0,0,2,1,27.5,38,5623
5,5,0,0,2,2,1,27.5,39,4894
1,5,4,0,0,2,1,27.5,39,5229
1,5,1,0,4,2,1,27.5,40,3843
5,5,0,0,2,2,1,27.5,40,4894
1,5,4,0,0,2,1,27.5,40,4914
1,5,1,0,4,2,1,27.5,41,3843
5,5,0,0,2,2,1,27.5,41,4894
1,5,4,0,0,2,1,27.5,41,4914
1,5,1,0,4,2,1,27.5,42,3843
5,5,0,0,2,2,1,27.5,42,4894
1,5,4,0,0,2,1,27.5,42,5628
5,5,0,0,2,2,1,27.5,43,4894
1,5,4,0,0,2,1,27.5,43,4914
5,5,0,0,2,2,1,27.5,44,5330
1,5,4,0,0,2,1,27.5,44,5229
5,5,1,0,4,0,1,27.5,45,8867
5,5,2,0,2,4,1,27.5,3,19383
5,5,2,0,2,4,1,27.5,4,14763
5,5,2,0,2,4,1,27.5,5,14763
5,5,2,0,2,4,1,27.5,6,15183
5,5,2,0,2,4,1,27.5,7,15603
5,5,2,0,2,4,1,27.5,8,17283
5,5,2,0,2,4,1,27.5,9,18963
5,5,2,0,2,4,1,27.5,10,16338
5,5,2,0,2,4,1,27.5,11,14763
5,5,2,0,2,4,1,27.5,12,14763
5,5,2,0,2,4,1,27.5,13,14763
5,5,2,0,2,4,1,27.5,14,14763
5,5,2,0,2,4,1,27.5,15,15498
5,5,2,0,2,4,1,27.5,16,14205
5,5,2,0,2,4,1,27.5,17,12120
5,5,2,0,2,4,1,27.5,18,12435
5,5,2,0,2,4,1,27.5,19,14205
5,5,2,0,2,4,1,27.5,20,13260
5,5,2,0,2,4,1,27.5,21,12120
5,5,2,0,2,4,1,27.5,22,14205
5,5,2,0,2,4,1,27.5,23,14940
5,5,2,0,2,4,1,27.5,24,12420
5,5,2,0,2,4,1,27.5,25,12120
5,5,2,0,2,4,1,27.5,26,12435
5,5,2,0,2,4,1,27.5,27,12435
5,5,2,0,2,4,1,27.5,28,13905
5,5,2,0,2,4,1,27.5,29,13905
5,5,2,0,2,4,1,27.5,30,14940
5,5,2,0,2,4,1,27.5,31,12120
5,5,2,0,2,4,1,27.5,32,12120
5,5,2,0,2,4,1,27.5,33,12120
5,5,2,0,2,4,1,27.5,34,12735
5,5,2,0,2,4,1,27.5,35,12120
5,5,2,0,2,4,1,27.5,36,12960
5,5,2,0,2,4,1,27.5,37,14640
5,5,2,0,2,4,1,27.5,38,12435
5,5,2,0,2,4,1,27.5,39,12120
5,5,2,0,2,4,1,27.5,40,12435
5,5,2,0,2,4,1,27.5,41,12120
5,5,2,0,2,4,1,27.5,42,12120
5,5,2,0,2,4,1,27.5,43,12435
5,5,2,0,2,4,1,27.5,44,14640
5,5,2,0,2,4,1,27.5,45,12120
5,5,2,0,2,4,1,27.5,46,12120
5,5,2,0,2,4,1,27.5,47,12120
5,5,2,0,2,4,1,27.5,48,12120
5,5,2,0,2,4,1,27.5,49,12435
1,5,1,0,4,3,1,27.5,8,7584
1,5,1,0,4,3,1,27.5,9,7584
1,5,1,0,4,3,1,27.5,11,7584
1,5,1,0,4,3,1,27.5,19,4173
1,0,1,0,4,2,1,27.5,1,11164
1,0,1,0,4,2,1,27.5,2,10744
5,0,1,0,4,5,1,27.5,5,14628
5,0,1,0,4,5,1,27.5,8,14733
5,0,1,0,4,5,1,27.5,8,14867
5,0,1,0,4,5,1,27.5,12,14733
4,4,1,0,4,5,1,27.5,2,7958
4,4,1,0,4,5,1,27.5,3,7958
4,4,1,0,4,5,1,27.5,4,7958
4,4,1,0,4,5,1,27.5,5,7958
4,4,1,0,4,5,1,27.5,6,7958
4,4,1,0,4,5,1,27.5,7,7958
4,4,1,0,4,5,1,27.5,8,7958
4,4,1,0,4,5,1,27.5,9,7958
4,4,1,0,4,5,1,27.5,10,7958
4,4,1,0,4,5,1,27.5,11,8064
4,4,1,0,4,5,1,27.5,12,7958
4,4,1,0,4,5,1,27.5,13,7958
4,4,1,0,4,5,1,27.5,14,7958
4,4,1,0,4,5,1,27.5,15,7958
4,4,1,0,4,5,1,27.5,16,5339
4,4,1,0,4,5,1,27.5,17,5339
4,4,1,0,4,5,1,27.5,18,5339
4,4,1,0,4,5,1,27.5,19,5339
4,4,1,0,4,5,1,27.5,20,5339
4,4,1,0,4,5,1,27.5,21,5339
4,4,1,0,4,5,1,27.5,22,5339
4,4,1,0,4,5,1,27.5,23,5339
4,4,1,0,4,5,1,27.5,24,5339
4,4,1,0,4,5,1,27.5,25,5339
4,4,1,0,4,5,1,27.5,26,5339
4,4,1,0,4,5,1,27.5,27,5339
4,4,1,0,4,5,1,27.5,28,5339
4,4,1,0,4,5,1,27.5,29,6444
4,4,1,0,4,5,1,27.5,30,7162
4,4,1,0,4,5,1,27.5,31,6729
4,4,1,0,4,5,1,27.5,32,6564
4,4,1,0,4,5,1,27.5,33,6099
4,4,1,0,4,5,1,27.5,34,6099
4,4,1,0,4,5,1,27.5,35,7569
4,4,1,0,4,5,1,27.5,36,7569
4,4,1,0,4,5,1,27.5,37,7569
4,4,1,0,4,5,1,27.5,38,6729
4,4,1,0,4,5,1,27.5,39,7569
4,4,1,0,4,5,1,27.5,40,7404
4,4,1,0,4,5,1,27.5,41,7404
4,4,1,0,4,5,1,27.5,42,7404
4,4,1,0,4,5,1,27.5,43,7928
4,4,1,0,4,5,1,27.5,44,7404
5,4,0,0,2,0,1,27.5,1,17514
1,4,1,0,4,3,1,27.5,2,12054
1,4,1,1,4,3,1,27.5,3,12474
1,4,1,0,4,3,1,27.5,4,12474
1,4,1,0,4,3,1,27.5,5,12054
1,4,1,0,4,3,1,27.5,7,12054
1,4,1,0,4,3,1,27.5,9,12054
1,4,1,0,4,3,1,27.5,10,12054
1,4,1,0,4,3,1,27.5,11,12054
1,4,1,0,4,3,1,27.5,17,5145
1,4,1,0,4,3,1,27.5,18,4724
1,4,1,0,4,3,1,27.5,22,5670
1,4,1,0,4,3,1,27.5,23,5670
1,4,1,0,4,3,1,27.5,24,5565
1,4,1,0,4,3,1,27.5,28,4724
1,4,1,0,4,3,1,27.5,30,5670
1,4,1,0,4,3,1,27.5,33,4724
1,4,1,0,4,3,1,27.5,37,5144
1,4,1,0,4,3,1,27.5,38,5670
1,4,2,0,5,3,1,27.5,44,5114
1,4,0,0,2,1,1,27.5,1,16464
1,4,0,0,2,1,1,27.5,2,15624
1,4,0,0,2,1,1,27.5,3,17094
1,4,0,0,2,1,1,27.5,7,13524
1,4,0,0,2,1,1,27.5,9,15204
1,4,0,0,2,1,1,27.5,17,6899
1,4,0,0,2,1,1,27.5,19,4969
1,4,0,0,2,1,1,27.5,21,5390
1,4,0,0,2,1,1,27.5,22,6584
1,4,0,0,2,1,1,27.5,23,6650
1,4,0,0,2,1,1,27.5,24,6584
1,4,0,0,2,1,1,27.5,29,5705
1,4,0,0,2,1,1,27.5,35,4969
1,4,0,0,2,1,1,27.5,36,4969
1,3,0,0,2,2,1,27.5,1,20991
1,3,0,0,2,2,1,27.5,2,21306
1,3,0,0,2,2,1,27.5,3,13221
1,3,0,0,2,2,1,27.5,4,14533
1,3,0,0,2,2,1,27.5,5,12066
1,3,0,0,2,2,1,27.5,6,12853
1,3,0,0,2,2,1,27.5,7,17421
1,3,0,0,2,2,1,27.5,8,22356
1,3,0,0,2,2,1,27.5,9,23826
1,3,0,0,2,2,1,27.5,10,15111
1,3,0,0,2,2,1,27.5,11,15846
1,3,0,0,2,2,1,27.5,12,15111
1,3,0,0,2,2,1,27.5,13,12906
1,3,0,0,2,2,1,27.5,14,18943
1,3,0,0,2,2,1,27.5,15,12013
1,3,0,0,2,2,1,27.5,17,12223
1,3,0,0,2,2,1,27.5,18,12223
1,3,0,0,2,2,1,27.5,28,7813
1,3,1,0,4,5,1,27.5,46,4363
1,3,1,0,4,5,1,27.5,47,4363
1,3,1,0,4,5,1,27.5,48,4363
1,3,1,0,4,5,1,27.5,49,4363
1,3,4,1,0,4,1,27.5,5,11397
1,3,4,1,0,4,1,27.5,7,11397
1,3,4,1,0,4,1,27.5,12,10189
1,3,4,1,0,4,1,27.5,14,10189
1,1,4,0,0,5,1,27.5,18,7427
1,1,4,0,0,5,1,27.5,19,7899
1,1,4,0,0,5,1,27.5,20,7689
1,1,4,0,0,5,1,27.5,21,7112
1,1,4,0,0,5,1,27.5,22,7584
1,1,4,0,0,5,1,27.5,26,7112
1,1,4,0,0,5,1,27.5,37,11574
5,1,0,0,0,0,1,27.5,6,21318
5,1,0,0,0,0,1,27.5,9,24678
5,1,0,0,0,0,1,27.5,13,21318
5,1,0,0,0,0,1,27.5,14,21318
5,1,0,0,0,0,1,27.5,16,16452
5,1,0,0,0,0,1,27.5,16,22175
5,1,0,0,0,0,1,27.5,17,10572
5,1,0,0,0,0,1,27.5,18,11885
5,1,0,0,0,0,1,27.5,20,9902
5,1,0,0,0,0,1,27.5,22,9587
5,1,0,0,0,0,1,27.5,29,9587
5,1,0,0,0,0,1,27.5,36,10060
5,1,0,0,0,0,1,27.5,43,9272
1,2,0,0,0,5,0,27.5,45,44025
1,2,0,0,2,5,0,27.5,46,40447
1,2,0,0,0,5,0,27.5,47,44025
1,2,0,0,2,5,0,27.5,48,40447
1,2,0,0,2,5,0,27.5,49,40447
1,2,0,0,0,5,0,27.5,49,44025
1,2,1,0,4,4,0,27.5,3,51474
1,2,1,0,4,4,0,27.5,10,47545
1,2,1,0,4,4,0,27.5,17,47545
1,2,1,0,4,4,0,27.5,24,47545
1,2,1,0,4,4,0,27.5,31,47545
1,2,1,0,4,4,0,27.5,38,47545
1,2,4,0,0,4,0,27.5,45,42212
5,5,0,0,2,2,0,27.5,2,48493
1,5,4,0,0,2,0,27.5,2,56069
5,5,2,0,5,2,0,27.5,2,57308
1,5,1,0,4,2,0,27.5,2,57062
5,5,2,0,5,2,0,27.5,3,42893
5,5,0,0,2,2,0,27.5,3,47373
5,5,2,0,5,2,0,27.5,4,41269
5,5,0,0,2,2,0,27.5,4,47373
5,5,2,0,5,2,0,27.5,5,41269
5,5,0,0,2,2,0,27.5,5,44069
1,5,1,0,4,2,0,27.5,5,50957
5,5,0,0,2,2,0,27.5,6,44069
1,5,1,0,4,2,0,27.5,6,50957
5,5,2,0,5,2,0,27.5,7,41269
5,5,0,0,2,2,0,27.5,7,44069
5,5,2,0,5,2,0,27.5,8,47844
5,5,0,0,2,2,0,27.5,8,62437
5,5,2,0,5,2,0,27.5,9,41269
5,5,0,0,2,2,0,27.5,9,44069
5,5,2,0,5,2,0,27.5,10,41269
5,5,0,0,2,2,0,27.5,10,44069
1,5,1,0,4,2,0,27.5,10,50957
5,5,0,0,2,2,0,27.5,11,44069
5,5,2,0,5,2,0,27.5,12,41269
5,5,0,0,2,2,0,27.5,12,44069
1,5,1,0,4,2,0,27.5,12,50957
5,5,2,0,5,2,0,27.5,13,41269
5,5,0,0,2,2,0,27.5,13,44069
5,5,0,0,2,2,0,27.5,14,44069
5,5,2,0,5,2,0,27.5,15,41269
5,5,0,0,2,2,0,27.5,15,44069
